42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,42.2754566107,
42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,42.2754546107,
42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,42.2754526107,
42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,42.2754506107,
42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,42.2754486107,
42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,42.2754466107,
42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,42.2754446107,
42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,42.2754426107,
42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,42.2754406107,
42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,42.2754386107,
